index	track	branch	parent_commit	commit	recipe	metric_name	metric_value	memory_gb	elapsed_min	launcher	job_id	command	log_path	status	description
83	glm5p1-reference-config	fix/glm-reference-object-load	8f4cb265d8b2398175651b3ec114b37b00a271fd	8f4cb265d8b2398175651b3ec114b37b00a271fd	infra/slurm/cscs/autoresearch/preflight_glm51_reference_load_fix.slurm	per_rank_checkpoint_objects	1	0.0	0.0	sbatch	3148471	sbatch infra/slurm/cscs/autoresearch/preflight_glm51_reference_load_fix.slurm	logs/glm51_reference_load/config_3148471.out	keep	COMPLETED 0:0 in 2m49s. Exact e941 image resolved the 288-rank reference recipe; actor workspace and lock dry-run passed; Bridge checkpoint test passed; NeMo checkpoint/reference tests passed; 50 focused superproject tests passed; Ruff, formatting and Bash syntax passed; terminal marker glm51_reference_load_fix_preflight=OK.
84	glm5p1-reference-kl-runtime	fix/glm-reference-object-load	05a25bc8a346bfb5f158032001ca1ea705a57531	8f4cb265d8b2398175651b3ec114b37b00a271fd	examples/configs/recipes/llm/autoresearch/grpo-glm5.1-80n4g-megatron-async-vllm-tp32-reference-smoke.yaml	nonzero_reference_kl	0	0.0	0.0	sbatch	pending	infra/slurm/cscs/autoresearch/submit_glm51_reference_smoke.sh	logs/glm51_reference_smoke/slurm_pending.out	running	Terminal-green exact-image preflight 3148471 gates this retry. Signed recipe loads small checkpoint objects per rank, requests 850000M/node, and otherwise preserves the exact image, 288+32 topology, real DAPO and three-step KL validator. Require 288 primary and reference loads, refit, mixed signal, three learning steps, strictly positive post-update KL and scheduler COMPLETED 0:0.
85	glm5p1-reference-kl-runtime	fix/glm-reference-object-load	05a25bc8a346bfb5f158032001ca1ea705a57531	8f4cb265d8b2398175651b3ec114b37b00a271fd	examples/configs/recipes/llm/autoresearch/grpo-glm5.1-80n4g-megatron-async-vllm-tp32-reference-smoke.yaml	nonzero_reference_kl	0	0.0	0.0	sbatch	3148506	infra/slurm/cscs/autoresearch/submit_glm51_reference_smoke.sh	logs/glm51_reference_smoke/slurm_3148506.out	running	80-node 850000M-per-node retry submitted from clean SSH-signed head after exact-image preflight 3148471 COMPLETED 0:0. Monitor primary per-rank DCP load, 288 reference loads, initial refit, real-DAPO signal, three finite learning/refit steps, post-update nonzero KL, terminal validator artifact and scheduler 0:0.
86	apertus1p5-70b-async-refit-fix	fix/apertus-pp-refit-static-state	abdfe0375	abdfe0375	examples/configs/recipes/llm/autoresearch/grpo-apertus1p5-70b-5n4g-megatron-async-vllm-tp4-smoke.yaml	generation_kl_error	0	0.0	17.07	sbatch	3149468	APERTUS70B_SOURCE_OVERLAY=1 infra/slurm/cscs/autoresearch/submit_apertus70b_async_smoke.sh	.tmp/apertus-refit-fix/logs/apertus70b_async_smoke/run_20260822T123838Z_248923/run.log	crash	FAILED 1:0 before model load/refit: NCCL/OFI config broadcast reported PTLTE_NOT_FOUND and VNI_NOT_FOUND. Identical cache/venv/topology loaded previously; preserve cache and retry on a fresh allocation.
87	apertus1p5-70b-async-refit-fix	fix/apertus-pp-refit-static-state	abdfe0375	abdfe0375	examples/configs/recipes/llm/autoresearch/grpo-apertus1p5-70b-5n4g-megatron-async-vllm-tp4-smoke.yaml	generation_kl_error	0	0.0	0.0	sbatch	3149806	APERTUS70B_SOURCE_OVERLAY=1 infra/slurm/cscs/autoresearch/submit_apertus70b_async_smoke.sh	.tmp/apertus-refit-fix/logs/apertus70b_async_smoke/slurm_3149806.out	running	Fresh five-node retry from clean abdfe0375 after removing one zero-byte core_nid artifact. Require three refits/steps, finite nonzero learning metrics, low generation KL, terminal artifact and scheduler COMPLETED 0:0.
88	glm5p1-reference-kl-runtime	fix/glm-reference-object-load	8f4cb265d8b2398175651b3ec114b37b00a271fd	8f4cb265d8b2398175651b3ec114b37b00a271fd	examples/configs/recipes/llm/autoresearch/grpo-glm5.1-80n4g-megatron-async-vllm-tp32-reference-smoke.yaml	nonzero_reference_kl	0	0.0	48.63	sbatch	3148506	infra/slurm/cscs/autoresearch/submit_glm51_reference_smoke.sh	.tmp/glm-reference-object-load/3148506-logs/ray-driver.log	crash	FAILED 1:0 after primary/reference loads and initial refit. Reference-logprob distributed collectives timed out and actors became unavailable; no optimizer step or KL result completed.
89	glm5p1-cross-allocation-checkpoint	autoresearch/2026-08-22-glm51-checkpoint-resume/cross-allocation	a170dc2d9fa0e8ca9dd9bc7bc3f6766a0d2c6f41	a170dc2d9fa0e8ca9dd9bc7bc3f6766a0d2c6f41	examples/configs/recipes/llm/autoresearch/grpo-glm5.1-80n4g-megatron-async-vllm-tp32-checkpoint-save.yaml	async_checkpoint_rank_shards	288	272	197.0	sbatch	3148504	checkpoint Phase A save	.tmp/glm51-checkpoint-resume/3148504-logs/ray-driver.log	running	Step 1 training/refit completed and async DCP scheduled. Checkpoint remains tmp_step_1 with 272/288 rank files, 7.6 TiB total, 16 missing shards and no driver progress after save scheduling; Phase B held.
90	apertus1p5-70b-async-refit-fix	fix/apertus-pp-refit-static-state	abdfe0375	abdfe0375	examples/configs/recipes/llm/autoresearch/grpo-apertus1p5-70b-5n4g-megatron-async-vllm-tp4-smoke.yaml	generation_kl_error	0	0.0	29.23	sbatch	3149806	APERTUS70B_SOURCE_OVERLAY=1 infra/slurm/cscs/autoresearch/submit_apertus70b_async_smoke.sh	.tmp/apertus-refit-fix/logs/apertus70b_async_smoke/run_20260822T131632Z_248118/run.log	crash	Application exited 1 after repeating the fresh-allocation NCCL/OFI read_run_config broadcast failure with PTLTE_NOT_FOUND and VNI_NOT_FOUND. Ray and actor venv setup completed; vLLM loaded and all 16 Megatron ranks initialized NCCL, but checkpoint/model load, refit, KL, rollout and training never began. Scheduler accounting was temporarily unavailable; wrapper terminal marker is exit_code=1.
91	apertus-ofi-env-diagnosis	fix/apertus-pp-refit-static-state	abdfe0375	abdfe0375	.tmp/ofi_probe/probe_ray_nccl_broadcast.py	ray_nccl_object_broadcast	1	0.0	0.0	sbatch	pending	ray.sub with inherited sbatch --export=ALL	.tmp/apertus-refit-fix/ofi-probe-dirty/pending-logs/ray-driver.log	running	Two-node/eight-rank matched reproducer for the launcher-leaked parent CUDA12 OFI/NCCL environment. Require the exact PTLTE_NOT_FOUND/VNI_NOT_FOUND signature or a clean terminal result before attribution.
92	apertus-ofi-env-diagnosis	fix/apertus-pp-refit-static-state	abdfe0375	abdfe0375	.tmp/ofi_probe/probe_ray_nccl_broadcast.py	ray_nccl_object_broadcast	1	0.0	0.0	sbatch	pending	ray.sub with explicit clean CSCS OFI allowlist	.tmp/apertus-refit-fix/ofi-probe-clean/pending-logs/ray-driver.log	running	Matched two-node/eight-rank control: no inherited allocation state, cuda-dl-compatible values, NCCL_NET AWS Libfabric, GDR PHB, TX 16384 and no NCCL_NET_PLUGIN or LD_PRELOAD. Require object broadcast, all-reduce, barrier and scheduler COMPLETED 0:0.
93	apertus-ofi-env-diagnosis	fix/apertus-pp-refit-static-state	abdfe0375	abdfe0375	.tmp/ofi_probe/probe_ray_nccl_broadcast.py	ray_nccl_object_broadcast	1	0.0	0.0	sbatch	3150489	ray.sub with explicit clean CSCS OFI allowlist	.tmp/apertus-refit-fix/ofi-probe-clean/3150489-logs/ray-driver.log	running	Matched clean control submitted with only explicit CSCS OFI variables: NCCL_NET AWS Libfabric, GDR PHB, TX 16384, FI provider cxi, no NCCL_NET_PLUGIN, no OCI parent hook and no LD_PRELOAD.
94	apertus-ofi-env-diagnosis	fix/apertus-pp-refit-static-state	abdfe0375	abdfe0375	.tmp/ofi_probe/probe_ray_nccl_broadcast.py	ray_nccl_object_broadcast	1	0.0	0.0	sbatch	3150490	ray.sub with inherited sbatch --export=ALL	.tmp/apertus-refit-fix/ofi-probe-dirty/3150490-logs/ray-driver.log	running	Matched dirty probe submitted from compute allocation 3148603 with its CUDA12 OFI/NCCL profile, NCCL_NET_PLUGIN, GDR level 0, TX 32768, Slurm allocation variables and LD_PRELOAD inherited exactly through --export=ALL.
95	exact-image-build	chore/sync-upstream-7ea279abf	7ea279abfbeb698b092856d0dab61e7cf39bc909	084ade845b8421ab82dcda1849d913da517f194e	docker/Dockerfile	image_sha256	d53ec42a2c770ccd0b78536708e3959aaa984048adfee201675d49df8e8d837c	47.0	133.48	sbatch	3155280	infra/slurm/cscs/build_nemo_rl_image.slurm	.tmp/nemo-upstream-7ea-curated/logs/nrl-vllm0251-image_3155280.out	keep	COMPLETED 0:0. Exact 084ade image built through the two-allocation hermetic contract; valid SquashFS, vLLM 0.25.1 renderer/tokenization/tool-parser smoke green, 50,049,769,112 bytes.
96	apertus1p5-70b-exact-preflight	autoresearch/2026-08-23-apertus70b-cert/exact-image	084ade845b8421ab82dcda1849d913da517f194e	a196ee1a5	grpo-apertus1p5-70b-5n4g-megatron-async-vllm-tp4-smoke.yaml	exact_image_preflight	0	0.0	0.0	sbatch	3156315	APERTUS70B_PREFLIGHT_ONLY=1 submit_apertus70b_async_smoke.sh	.tmp/apertus70b-exact-cert/logs/apertus70b_async_smoke/slurm_3156315.out	running	One-node clean-ingress preflight for exact image identity, immutable checkpoint/cache/data, TP4/PP4 plus vLLM TP4 topology, and deterministic 64-row DAPO adapter.
97	apertus1p5-8b-pp2-refit	chore/sync-upstream-7ea279abf	7ea279abfbeb698b092856d0dab61e7cf39bc909	084ade845b8421ab82dcda1849d913da517f194e	grpo-apertus1p5-8b-1n4g-megatron-probe.yaml	generation_kl_error	0	0.0	0.0	sbatch	3156324	clean env-i sbatch MEGATRON_TP_SIZE=2 MEGATRON_PP_SIZE=2	.tmp/nemo-upstream-7ea-curated/logs/exact_pp2_20260823T0338/run.log	running	Permanent exact-image PP2 regression. Require baked source, refit, generation KL, backward/train, CUDA xIELU in training, and COMPLETED 0:0 before the 70B launch.
98	apertus1p5-8b-async	chore/sync-upstream-7ea279abf	7ea279abfbeb698b092856d0dab61e7cf39bc909	084ade845b8421ab82dcda1849d913da517f194e	grpo-apertus1p5-8b-1n4g-megatron-probe-async.yaml	async_grpo_exact_image	0	0.0	0.0	sbatch	3156321	clean env-i sbatch async GRPO	.tmp/nemo-upstream-7ea-curated/logs/exact_async_20260823T0338/run.log	running	Two-step exact-image async GRPO gate; require CUDA graphs, async scheduling, generation KL per step, successful refit, no training xIELU fallback, and COMPLETED 0:0.
99	sglang-text-exact-image	chore/sync-upstream-7ea279abf	7ea279abfbeb698b092856d0dab61e7cf39bc909	084ade845b8421ab82dcda1849d913da517f194e	grpo_math_1B_sglang.yaml	sglang_refit	0	0.0	0.0	sbatch	3156323	clean env-i sbatch SGLangGenerationWorker	.tmp/nemo-upstream-7ea-curated/logs/exact_sglang_20260823T0338/run.log	running	One-step exact-image SGLang text-path gate with DTensorV2; require successful HTTP weight update and cache flush plus COMPLETED 0:0.
100	apertus1p5-8b-cross-allocation-checkpoint	chore/sync-upstream-7ea279abf	7ea279abfbeb698b092856d0dab61e7cf39bc909	084ade845b8421ab82dcda1849d913da517f194e	dpo-apertus1p5-8b-maxmin-megatron.yaml	optimizer_checkpoint_restore	0	0.0	0.0	sbatch	3156322	clean env-i sbatch CHECKPOINT_MODE=save	.tmp/nemo-upstream-7ea-curated/logs/exact_dpo_save_20260823T0338/run.log	running	Cross-allocation checkpoint Phase A on the exact image. Require optimizer-aware step_1 plus archived step_2, semantic save marker, and COMPLETED 0:0 before Phase B is submitted in a fresh allocation.
101	apertus1p5-8b-cross-allocation-checkpoint	chore/sync-upstream-7ea279abf	7ea279abfbeb698b092856d0dab61e7cf39bc909	084ade845b8421ab82dcda1849d913da517f194e	dpo-apertus1p5-8b-maxmin-megatron.yaml	optimizer_checkpoint_restore	1	1.0	3.93	sbatch	3156330	clean env-i fresh-allocation CHECKPOINT_MODE=resume	.tmp/nemo-upstream-7ea-curated/logs/exact_dpo_resume_20260823T0338/run.log	keep	COMPLETED 0:0. Optimizer state detected and restored from isolated step_1; fresh process trained step 2 with loss 0.7125550508499146, saved the next checkpoint, and emitted baked_dpo_cross_allocation_resume=OK.
102	apertus1p5-8b-async	chore/sync-upstream-7ea279abf	7ea279abfbeb698b092856d0dab61e7cf39bc909	084ade845b8421ab82dcda1849d913da517f194e	grpo-apertus1p5-8b-1n4g-megatron-probe-async.yaml	generation_kl_error	0.0003	0.0003	4.27	sbatch	3156321	clean env-i sbatch async GRPO	.tmp/nemo-upstream-7ea-curated/logs/exact_async_20260823T0338/run.log	keep	COMPLETED 0:0. Two async steps, CUDA graphs, successful refits and generation KL 0.0003 on both steps. Tiny sample had zero reward and is runtime/refit evidence only.
103	sglang-text-exact-image	chore/sync-upstream-7ea279abf	7ea279abfbeb698b092856d0dab61e7cf39bc909	084ade845b8421ab82dcda1849d913da517f194e	grpo_math_1B_sglang.yaml	generation_kl_error	0.0003	0.0003	5.13	sbatch	3156323	clean env-i sbatch SGLangGenerationWorker	.tmp/nemo-upstream-7ea-curated/logs/exact_sglang_20260823T0338/run.log	keep	COMPLETED 0:0. Four HTTP servers accepted weight updates and cache flush, one training step completed, and generation KL was 0.0003. Automodel async checkpointing remains disabled by its inherited Torch-version string comparison bug.
104	apertus1p5-8b-pp2-refit	chore/sync-upstream-7ea279abf	7ea279abfbeb698b092856d0dab61e7cf39bc909	084ade845b8421ab82dcda1849d913da517f194e	grpo-apertus1p5-8b-1n4g-megatron-probe.yaml	generation_kl_error	0	0.0	0.45	sbatch	3156324	clean env-i sbatch MEGATRON_TP_SIZE=2 MEGATRON_PP_SIZE=2	.tmp/nemo-upstream-7ea-curated/logs/exact_pp2_20260823T0338/run.log	crash	FAILED 1:0 before model load/refit. Base interpreter could not import Bridge because it is intentionally frozen only in the Megatron worker venv; commit 3ea1aa1ce adds bundled-source discovery and must be certified in the final image.
105	exact-image-host-preflight	chore/sync-upstream-7ea279abf	7ea279abfbeb698b092856d0dab61e7cf39bc909	deedf0c8bb2462b9e6bc5c3bbef096758053deef	tools/generate_fingerprint.py	host_fingerprint_python	1	1.0	0.17	sbatch	3156358	clean bare-host /usr/bin/python3.11 fingerprint JSON validation	.tmp/nemo-upstream-7ea-curated/logs/nrl-host-python-fingerprint-3156358.out	keep	COMPLETED 0:0. Clariden bare host has python3 3.6.15 and python3.11; the pinned /usr/bin/python3.11 path generated and parsed the exact fingerprint successfully.
106	exact-image-build	chore/sync-upstream-7ea279abf	7ea279abfbeb698b092856d0dab61e7cf39bc909	deedf0c8bb2462b9e6bc5c3bbef096758053deef	docker/Dockerfile	final_exact_image	0	0.0	0.0	sbatch	3156361	clean env-i two-allocation release assembly	.tmp/nemo-upstream-7ea-curated/logs/nrl-vllm0251-image_3156361.out	running	Final exact-source release assembly from hermetic cache ae440a7e8b2ab39353e47d5d879e9cfcbb3f6bdda5ca3133015592611772141d; startup/fingerprint contract passed, cached layer import is active.
107	exact-image-build	chore/sync-upstream-7ea279abf	7ea279abfbeb698b092856d0dab61e7cf39bc909	2091e790e7e42317aabf10d415a7f897f94cfafa	docker/Dockerfile	final_exact_image	0	0.0	0.0	sbatch	3156398	clean env-i two-allocation release assembly	.tmp/nemo-upstream-7ea-curated/logs/nrl-vllm0251-image_3156398.out	running	Supersedes intentionally cancelled 3156361 after mandatory DCO sign-off amendment. All 19 fork commits are signed; final assembly reuses hermetic cache ae440a7e8b2ab39353e47d5d879e9cfcbb3f6bdda5ca3133015592611772141d.
108	exact-image-build	chore/sync-upstream-7ea279abf	7ea279abfbeb698b092856d0dab61e7cf39bc909	2091e790e7e42317aabf10d415a7f897f94cfafa	docker/Dockerfile	canonical_pr_head	0	0.0	21.53	sbatch	3156398	clean env-i two-allocation release assembly	.tmp/nemo-upstream-7ea-curated/logs/nrl-vllm0251-image_3156398.out	discard	Intentionally CANCELLED at step 39/56 after publication audit confirmed PR #24 requires the fork's canonical two-parent history join. No dependency compilation was lost; replay tree remained unchanged.
109	exact-image-build	chore/sync-upstream-7ea279abf	7ea279abfbeb698b092856d0dab61e7cf39bc909	ec97553b15c40fc633b6d4efa4008d63a9f66a15	docker/Dockerfile	final_exact_image	0	0.0	0.0	sbatch	3156544	clean env-i canonical-HEAD release assembly	.tmp/nemo-upstream-7ea-curated/logs/nrl-vllm0251-image_3156544.out	running	Definitive exact PR HEAD after canonical history join and two-character inherited whitespace cleanup; reuses hermetic dependency cache ae440a7e8b2ab39353e47d5d879e9cfcbb3f6bdda5ca3133015592611772141d.
110	exact-image-build	chore/sync-upstream-7ea279abf	7ea279abfbeb698b092856d0dab61e7cf39bc909	8f22e59195f547c5715ed250cd49d4776cda5d43	docker/Dockerfile	final_exact_image	0	0.0	0.0	sbatch	3156560	clean env-i scanner-stable canonical-HEAD release assembly	.tmp/nemo-upstream-7ea-curated/logs/nrl-vllm0251-image_3156560.out	running	Definitive PR head after copyright, inline digest allowlists and secrets-baseline refresh; substantive hosted CI green and hermetic cache ae440a7e8b2ab39353e47d5d879e9cfcbb3f6bdda5ca3133015592611772141d restoring.
111	exact-image-build	chore/sync-upstream-7ea279abf	8f22e59195f547c5715ed250cd49d4776cda5d43	8f22e59195f547c5715ed250cd49d4776cda5d43	docker/Dockerfile	image_sha256	4aaf2b1bba8613a1e515281d84ab9e330c41d2774ccd3992b5f0c0f81e9dd002	47.0	127.67	sbatch	3156560	clean env-i two-allocation exact-head release build	.tmp/nemo-upstream-7ea-curated/logs/nrl-vllm0251-image_3156560.out	keep	COMPLETED 0:0. Published 50,049,777,664-byte valid SquashFS for exact source 8f22e591; built-in runtime smoke passed.
112	apertus1p5-70b-exact-preflight	autoresearch/2026-08-23-apertus70b-cert/exact-image	8f22e59195f547c5715ed250cd49d4776cda5d43	92db67ae02447354c3163e102d97129943d05f93	grpo-apertus1p5-70b-5n4g-megatron-async-vllm-tp4-smoke.yaml	exact_image_preflight	1	1.0	1.48	sbatch	3156865	clean env-i APERTUS70B_PREFLIGHT_ONLY=1	.tmp/apertus70b-exact-cert/logs/apertus70b_async_smoke/slurm_3156865.out	keep	COMPLETED 0:0. Exact source/image/checkpoint/cache/data/topology, NCCL reshard, CUDA xIELU, tests, Ruff and formatting passed.
113	apertus1p5-8b-pp2-refit	chore/sync-upstream-7ea279abf	8f22e59195f547c5715ed250cd49d4776cda5d43	8f22e59195f547c5715ed250cd49d4776cda5d43	grpo-apertus1p5-8b-1n4g-megatron-probe.yaml	generation_kl_error	0.0002	0.0002	4.88	sbatch	3156866	clean env-i Megatron TP2 PP2 exact image	.tmp/nemo-upstream-7ea-curated/logs/exact_pp2_final_8f22/run.log	keep	COMPLETED 0:0. Refit, generation, logprobs, backward and training passed with baked_grpo_refit=OK.
114	glm5p1-vllm-scale-prototype	autoresearch/2026-08-23-glm51-prototype/exact-image	8f22e59195f547c5715ed250cd49d4776cda5d43	76217c755e43a0a347a43cfc8d0990e17d06a735	probe_glm51_vllm_tp32_async.slurm	output_tokens_per_second	92.936	92.936	14.07	sbatch	3156867	clean env-i offline exact-image TP32 EP32	.tmp/glm51-exact-prototype/logs/glm51_exact_vllm_tp32_3156867/run.log	keep	COMPLETED 0:0 on 8 nodes/32 GH200. Loaded 282 shards, semantic arithmetic passed, peak HBM about 74.00 GiB/GPU. Scale prototype only.
115	apertus1p5-70b-async-production	autoresearch/2026-08-23-apertus70b-cert/exact-image	8f22e59195f547c5715ed250cd49d4776cda5d43	92db67ae02447354c3163e102d97129943d05f93	grpo-apertus1p5-70b-5n4g-megatron-async-vllm-tp4-smoke.yaml	generation_kl_error	0.000951	0.000994	9.43	sbatch	3156886	clean env-i exact-image TP4 PP4 train plus TP4 async rollout	.tmp/apertus70b-exact-cert/logs/apertus70b_async_smoke/run_20260823T044937Z_235193/run.log	keep	COMPLETED 0:0. Three refits and three learning steps; reward 0..1 and nonzero advantages every step; final 128.98 E2E tok/s/GPU and 14.96% measured MFU; terminal-green evidence written.
